port,port_lat,port_lon,port_state,mandi,mandi_lat,mandi_lon,mandi_state,fish_type,fish_size,mandi_price_inr_per_kg,distance_km,transport_cost_inr_per_kg,net_price_inr_per_kg
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Pomfret,Small,473.4,49.03,122.59,350.81
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Pomfret,Medium,447.0,49.03,122.59,324.41
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Pomfret,Large,544.8,49.03,122.59,422.21
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Seer Fish,Small,493.2,49.03,122.59,370.61
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Seer Fish,Medium,834.0,49.03,122.59,711.41
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Seer Fish,Large,912.0,49.03,122.59,789.41
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Prawn,Small,229.5,49.03,122.59,106.91
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Prawn,Medium,446.0,49.03,122.59,323.41
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Prawn,Large,720.0,49.03,122.59,597.41
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Mackerel,Small,171.9,49.03,122.59,49.31
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Mackerel,Medium,92.0,49.03,122.59,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Mackerel,Large,134.4,49.03,122.59,11.81
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Sardine,Small,100.8,49.03,122.59,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Sardine,Medium,96.0,49.03,122.59,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Sardine,Large,159.6,49.03,122.59,37.01
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Tuna,Small,271.8,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Tuna,Medium,364.0,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Tuna,Large,364.8,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Pomfret,Small,384.3,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Pomfret,Medium,715.0,193.68,484.2,230.8
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Pomfret,Large,420.0,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Seer Fish,Small,450.0,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Seer Fish,Medium,622.0,193.68,484.2,137.8
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Seer Fish,Large,784.8,193.68,484.2,300.6
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Prawn,Small,458.1,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Prawn,Medium,537.0,193.68,484.2,52.8
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Prawn,Large,339.6,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Mackerel,Small,162.9,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Mackerel,Medium,184.0,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Mackerel,Large,193.2,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Sardine,Small,88.2,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Sardine,Medium,85.0,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Sardine,Large,111.6,193.68,484.2,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Tuna,Small,303.3,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Tuna,Medium,222.0,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Tuna,Large,410.4,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Pomfret,Small,589.5,224.26,560.64,28.86
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Pomfret,Medium,617.0,224.26,560.64,56.36
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Pomfret,Large,483.6,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Seer Fish,Small,616.5,224.26,560.64,55.86
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Seer Fish,Medium,838.0,224.26,560.64,277.36
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Seer Fish,Large,805.2,224.26,560.64,244.56
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Prawn,Small,450.0,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Prawn,Medium,562.0,224.26,560.64,1.36
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Prawn,Large,433.2,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Mackerel,Small,122.4,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Mackerel,Medium,174.0,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Mackerel,Large,186.0,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Sardine,Small,120.6,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Sardine,Medium,110.0,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Sardine,Large,116.4,224.26,560.64,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Tuna,Small,231.3,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Tuna,Medium,269.0,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Tuna,Large,380.4,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Small,618.3,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Medium,635.0,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Large,820.8,298.15,745.37,75.43
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Small,716.4,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Medium,757.0,298.15,745.37,11.63
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Large,837.6,298.15,745.37,92.23
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Prawn,Small,373.5,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Prawn,Medium,584.0,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Prawn,Large,334.8,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Small,175.5,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Medium,140.0,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Large,204.0,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Sardine,Small,57.6,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Sardine,Medium,88.0,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Sardine,Large,75.6,298.15,745.37,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Small,321.3,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Medium,364.0,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Large,351.6,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Small,559.8,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Medium,689.0,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Large,501.6,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Small,434.7,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Medium,711.0,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Large,602.4,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Small,408.6,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Medium,375.0,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Large,580.8,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Small,118.8,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Medium,204.0,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Large,240.0,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Small,73.8,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Medium,114.0,308.0,770.0,0.0
Mangalore Harbour,12.9141,74.856,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Large,166.8,308.0,770.0,0.0
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Tuna,Small,282.6,0.22,0.54,282.06
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Tuna,Medium,337.0,0.22,0.54,336.46
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Tuna,Large,435.6,0.22,0.54,435.06
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Pomfret,Small,321.3,0.22,0.54,320.76
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Pomfret,Medium,737.0,0.22,0.54,736.46
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Pomfret,Large,850.8,0.22,0.54,850.26
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Seer Fish,Small,753.3,0.22,0.54,752.76
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Seer Fish,Medium,633.0,0.22,0.54,632.46
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Seer Fish,Large,876.0,0.22,0.54,875.46
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Prawn,Small,399.6,0.22,0.54,399.06
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Prawn,Medium,444.0,0.22,0.54,443.46
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Prawn,Large,484.8,0.22,0.54,484.26
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Mackerel,Small,163.8,0.22,0.54,163.26
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Mackerel,Medium,150.0,0.22,0.54,149.46
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Mackerel,Large,253.2,0.22,0.54,252.66
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Sardine,Small,99.0,0.22,0.54,98.46
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Sardine,Medium,78.0,0.22,0.54,77.46
Karwar Port,14.8039,74.1298,Karnataka,Karwar Fish Market,14.803,74.128,Karnataka,Sardine,Large,96.0,0.22,0.54,95.46
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Tuna,Small,201.6,34.11,85.27,116.33
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Tuna,Medium,311.0,34.11,85.27,225.73
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Tuna,Large,336.0,34.11,85.27,250.73
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Pomfret,Small,333.9,34.11,85.27,248.63
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Pomfret,Medium,675.0,34.11,85.27,589.73
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Pomfret,Large,420.0,34.11,85.27,334.73
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Seer Fish,Small,523.8,34.11,85.27,438.53
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Seer Fish,Medium,682.0,34.11,85.27,596.73
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Seer Fish,Large,553.2,34.11,85.27,467.93
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Prawn,Small,535.5,34.11,85.27,450.23
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Prawn,Medium,295.0,34.11,85.27,209.73
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Prawn,Large,339.6,34.11,85.27,254.33
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Mackerel,Small,150.3,34.11,85.27,65.03
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Mackerel,Medium,134.0,34.11,85.27,48.73
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Mackerel,Large,194.4,34.11,85.27,109.13
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Sardine,Small,76.5,34.11,85.27,0.0
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Sardine,Medium,106.0,34.11,85.27,20.73
Karwar Port,14.8039,74.1298,Karnataka,Ankola Fish Market,14.586,74.353,Karnataka,Sardine,Large,174.0,34.11,85.27,88.73
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Tuna,Small,247.5,74.25,185.63,61.87
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Tuna,Medium,313.0,74.25,185.63,127.37
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Tuna,Large,391.2,74.25,185.63,205.57
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Small,601.2,74.25,185.63,415.57
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Medium,397.0,74.25,185.63,211.37
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Pomfret,Large,492.0,74.25,185.63,306.37
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Small,707.4,74.25,185.63,521.77
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Medium,475.0,74.25,185.63,289.37
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Seer Fish,Large,889.2,74.25,185.63,703.57
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Prawn,Small,455.4,74.25,185.63,269.77
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Prawn,Medium,257.0,74.25,185.63,71.37
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Prawn,Large,434.4,74.25,185.63,248.77
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Small,169.2,74.25,185.63,0.0
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Medium,136.0,74.25,185.63,0.0
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Mackerel,Large,259.2,74.25,185.63,73.57
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Sardine,Small,103.5,74.25,185.63,0.0
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Sardine,Medium,145.0,74.25,185.63,0.0
Karwar Port,14.8039,74.1298,Karnataka,Vasco Fish Market,15.397,73.812,Goa,Sardine,Large,87.6,74.25,185.63,0.0
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Small,222.3,83.76,209.41,12.89
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Medium,297.0,83.76,209.41,87.59
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Tuna,Large,418.8,83.76,209.41,209.39
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Small,642.6,83.76,209.41,433.19
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Medium,503.0,83.76,209.41,293.59
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Pomfret,Large,435.6,83.76,209.41,226.19
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Small,572.4,83.76,209.41,362.99
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Medium,761.0,83.76,209.41,551.59
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Seer Fish,Large,984.0,83.76,209.41,774.59
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Small,230.4,83.76,209.41,20.99
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Medium,252.0,83.76,209.41,42.59
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Prawn,Large,432.0,83.76,209.41,222.59
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Small,176.4,83.76,209.41,0.0
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Medium,107.0,83.76,209.41,0.0
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Mackerel,Large,152.4,83.76,209.41,0.0
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Small,66.6,83.76,209.41,0.0
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Medium,123.0,83.76,209.41,0.0
Karwar Port,14.8039,74.1298,Karnataka,Panaji Fish Market,15.4982,73.827,Goa,Sardine,Large,177.6,83.76,209.41,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Tuna,Small,304.2,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Tuna,Medium,247.0,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Tuna,Large,309.6,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Pomfret,Small,559.8,175.57,438.93,120.87
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Pomfret,Medium,580.0,175.57,438.93,141.07
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Pomfret,Large,522.0,175.57,438.93,83.07
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Seer Fish,Small,517.5,175.57,438.93,78.57
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Seer Fish,Medium,749.0,175.57,438.93,310.07
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Seer Fish,Large,568.8,175.57,438.93,129.87
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Prawn,Small,354.6,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Prawn,Medium,262.0,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Prawn,Large,553.2,175.57,438.93,114.27
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Mackerel,Small,102.6,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Mackerel,Medium,157.0,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Mackerel,Large,187.2,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Sardine,Small,69.3,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Sardine,Medium,145.0,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Udupi Fish Market,13.3409,74.7421,Karnataka,Sardine,Large,111.6,175.57,438.93,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Tuna,Small,297.0,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Tuna,Medium,227.0,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Tuna,Large,398.4,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Pomfret,Small,526.5,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Pomfret,Medium,432.0,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Pomfret,Large,469.2,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Seer Fish,Small,495.0,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Seer Fish,Medium,455.0,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Seer Fish,Large,754.8,223.96,559.91,194.89
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Prawn,Small,477.9,223.96,559.91,0.0
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Prawn,Medium,569.0,223.96,559.91,9.09
Karwar Port,14.8039,74.1298,Karnataka,Mangalore Fish Market,12.917,74.8555,Karnataka,Prawn,Large,570.0,223.96,559.91,10.09
